City,Location,Price,Bedrooms,Baths,Area
Lahore,"DHA Phase 7 - Block Y,  DHA Phase 7, Lahore",61500000,5,6,2250
Lahore,"Khuda Buksh Colony,  Cantt, Lahore",24000000,4,4,1575
Lahore,"Khuda Buksh Colony,  Cantt, Lahore",39500000,6,6,4500
Lahore,"Askari 10 - Sector E,  Askari 10, Lahore",44000000,4,5,2250
Lahore,"Bedian Road,  Lahore, Lahore",7900000,2,2,855
Lahore,"Park Avenue Housing Scheme,  Lahore, Lahore",3744000,0,1,292
Lahore,"DHA Phase 8 - Ex Air Avenue,  DHA Phase 8, Lahore",52000000,4,5,2475
Lahore,"DHA Phase 7,  DHA Defence, Lahore",68500000,5,6,4500
Lahore,"Park Avenue Housing Scheme,  Lahore, Lahore",6290000,2,2,1125
Lahore,"SA Gardens Phase 2,  SA Gardens, Lahore",17500000,5,5,1800
Lahore,"Park View City - Tulip Block,  Park View City, Lahore",17000000,3,3,1125
Lahore,"Park View City - Tulip Overseas,  Park View City, Lahore",16200000,4,5,1125
Lahore,"Park View City - Tulip Block,  Park View City, Lahore",23000000,4,5,1350
Lahore,"Park View City - Tulip Block,  Park View City, Lahore",15500000,4,4,1125
Lahore,"PIA Housing Scheme,  Lahore, Lahore",36000000,5,5,2250
Lahore,"Johar Town,  Lahore, Lahore",19000000,5,5,1125
Lahore,"State Life Housing Phase 1,  State Life Housing Society, Lahore",41000000,5,6,4500
Lahore,"Valencia Housing Society,  Lahore, Lahore",39000000,0,0,2250
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",17500000,3,4,1125
Lahore,"Bahria Town - Janiper Block,  Bahria Town - Sector C, Lahore",37000000,5,5,2250
Lahore,"Bahria Town - Overseas B,  Bahria Town - Overseas Enclave, Lahore",43000000,5,5,2250
Lahore,"DHA 9 Town,  DHA Defence, Lahore",47000000,4,5,1800
Lahore,"DHA 9 Town,  DHA Defence, Lahore",41500000,4,5,1800
Lahore,"DHA 9 Town,  DHA Defence, Lahore",41800000,4,5,1800
Lahore,"DHA 9 Town,  DHA Defence, Lahore",35000000,3,4,1575
Lahore,"DHA Phase 6,  DHA Defence, Lahore",57500000,4,4,1800
Lahore,"DHA Phase 5,  DHA Defence, Lahore",69000000,5,6,2250
Lahore,"DHA Phase 6,  DHA Defence, Lahore",95000000,0,0,4500
Lahore,"DHA Phase 8 - Ex Air Avenue,  DHA Phase 8, Lahore",72500000,5,5,4500
Lahore,"Gulberg,  Lahore, Lahore",40300000,3,3,1755
Lahore,"Bedian Road,  Lahore, Lahore",50000000,2,3,18000
Lahore,"Bedian Road,  Lahore, Lahore",7800000,3,4,675
Lahore,"Bedian Road,  Lahore, Lahore",12000000,1,1,18000
Lahore,"Park View City - Tulip Extension Block,  Park View City, Lahore",30000000,5,5,2250
Lahore,"DHA 9 Town,  DHA Defence, Lahore",19000000,3,4,1125
Lahore,"DHA Phase 7,  DHA Defence, Lahore",51200000,5,6,4500
Lahore,"Formanities Housing Scheme - Block LL,  Formanites Housing Scheme, Lahore",15000000,3,4,1125
Lahore,"Formanities Housing Scheme - Block LL,  Formanites Housing Scheme, Lahore",17000000,3,4,1125
Lahore,"State Life Phase 1 - Block B,  State Life Housing Phase 1, Lahore",43000000,5,6,4500
Lahore,"PIA Housing Scheme,  Lahore, Lahore",37000000,5,5,2250
Lahore,"Johar Town Phase 2,  Johar Town, Lahore",27000000,3,4,1462
Lahore,"DHA Phase 8 - Block C,  DHA Phase 8, Lahore",85000000,6,7,4500
Lahore,"Bahria Town - Janiper Block,  Bahria Town - Sector C, Lahore",91500000,5,5,4500
Lahore,"Bahria Town - Tulip Block,  Bahria Town - Sector C, Lahore",49000000,5,5,2250
Lahore,"Bahria Town - Jasmine Block,  Bahria Town - Sector C, Lahore",58000000,5,6,4500
Lahore,"Johar Town,  Lahore, Lahore",35000000,5,6,2700
Lahore,"Jora Pull,  Lahore, Lahore",5500000,3,3,450
Lahore,"DHA Phase 6,  DHA Defence, Lahore",88800000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",87700000,5,6,4500
Lahore,"Bahria Town - Umar Block,  Bahria Town - Sector B, Lahore",17500000,3,4,1125
Lahore,"DHA Phase 4 - Block GG,  DHA Phase 4, Lahore",46000000,4,5,2250
Lahore,"DHA Phase 6,  DHA Defence, Lahore",47000000,4,5,2250
Lahore,"DHA Phase 6,  DHA Defence, Lahore",88800000,5,6,4500
Lahore,"DHA Phase 1 - Block J,  DHA Phase 1, Lahore",36000000,4,5,2250
Lahore,"DHA Phase 6 - Block K,  DHA Phase 6, Lahore",370000000,6,7,9000
Lahore,"Lake City - Sector M-7,  Lake City, Lahore",22500000,4,5,1125
Lahore,"DHA Phase 7,  DHA Defence, Lahore",64900000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",72900000,5,6,4500
Lahore,"Bahria Town - Iqbal Block,  Bahria Town - Sector E, Lahore",6700000,1,1,540
Lahore,"Bankers Housing Society - Block B,  Bankers Co-operative Housing Society, Lahore",21000000,3,4,1462
Lahore,"Paragon City,  Lahore, Lahore",31000000,4,5,1575
Lahore,"Bahria Town - Overseas Enclave,  Bahria Town, Lahore",29000000,5,6,2250
Lahore,"Bankers Town,  Lahore, Lahore",36000000,4,5,2250
Lahore,"Cantt,  Lahore, Lahore",49000000,4,4,2250
Lahore,"Johar Town Phase 2,  Johar Town, Lahore",27000000,5,5,1125
Lahore,"Johar Town,  Lahore, Lahore",22500000,5,5,1125
Lahore,"Bankers Avenue Cooperative Housing Society,  Lahore, Lahore",51000000,5,6,4050
Lahore,"Bankers Avenue Cooperative Housing Society,  Lahore, Lahore",24500000,5,4,1800
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",31500000,3,3,2250
Lahore,"EME Society - Block E,  EME Society, Lahore",78000000,5,6,5400
Lahore,"Allama Iqbal Town - Badar Block,  Allama Iqbal Town, Lahore",34000000,4,5,2250
Lahore,"DHA Phase 7,  DHA Defence, Lahore",79000000,5,6,4950
Lahore,"DHA Phase 7,  DHA Defence, Lahore",75000000,5,6,4500
Lahore,"DHA Phase 8 - Block S,  DHA Phase 8, Lahore",85000000,5,6,4500
Lahore,"DHA Phase 7 - Block X,  DHA Phase 7, Lahore",50000000,3,4,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",99000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",120000000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",75000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",92500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",60000000,4,5,2250
Lahore,"Gulberg,  Lahore, Lahore",59000000,2,2,1935
Lahore,"Bedian Road,  Lahore, Lahore",7900000,2,2,855
Lahore,"DHA Phase 6,  DHA Defence, Lahore",190000000,6,7,4500
Lahore,"DHA Phase 6 - Block J,  DHA Phase 6, Lahore",84500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",78000000,5,6,4500
Lahore,"DHA Phase 8,  DHA Defence, Lahore",45500000,4,5,2250
Lahore,"Dream Gardens Phase 2,  Dream Gardens, Lahore",40000000,6,6,2250
Lahore,"Askari 11 - Sector B,  Askari 11, Lahore",38000000,3,4,2250
Lahore,"DHA Phase 7,  DHA Defence, Lahore",85000000,5,6,4500
Lahore,"Johar Town,  Lahore, Lahore",23000000,5,5,1125
Lahore,"Johar Town,  Lahore, Lahore",23500000,5,5,1125
Lahore,"DHA Phase 7 - Block U,  DHA Phase 7, Lahore",75000000,5,6,4500
Lahore,"State Life Phase 1 - Block G,  State Life Housing Phase 1, Lahore",40000000,4,5,2250
Lahore,"Rehman Gardens,  Lahore, Lahore",16500000,3,3,2025
Lahore,"DHA 9 Town - Block A,  DHA 9 Town, Lahore",27000000,3,5,1125
Lahore,"Askari 11 - Sector A,  Askari 11, Lahore",39000000,3,4,2250
Lahore,"DHA Phase 8,  DHA Defence, Lahore",85000000,5,6,4500
Lahore,"DHA Phase 1,  DHA Defence, Lahore",50000000,4,5,2250
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",46500000,4,4,2700
Lahore,"DHA Phase 7,  DHA Defence, Lahore",75000000,5,6,4500
Lahore,"DHA Phase 2,  DHA Defence, Lahore",190000000,6,7,9000
Lahore,"DHA Phase 5,  DHA Defence, Lahore",98000000,5,6,4500
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",67000000,4,4,3825
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",70000000,5,5,3825
Lahore,"DHA Phase 6 - Block K,  DHA Phase 6, Lahore",77900000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",63500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",76000000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",63500000,5,6,4500
Lahore,"Central Park - Block A1,  Central Park Housing Scheme, Lahore",16000000,3,4,1125
Lahore,"Bahria Town - Takbeer Block,  Bahria Town - Sector B, Lahore",41000000,3,4,2250
Lahore,"Valencia Housing Society,  Lahore, Lahore",46500000,7,8,4500
Lahore,"Bahria Orchard Phase 4,  Bahria Orchard, Lahore",6250000,1,1,495
Lahore,"Bahria Town - Rafi Block,  Bahria Town - Sector E, Lahore",13000000,2,2,1058
Lahore,"Zaitoon Villas,  New Lahore City - Block D, Lahore",10500000,3,4,1125
Lahore,"Johar Town,  Lahore, Lahore",26000000,5,5,1125
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",33000000,5,5,2250
Lahore,"Askari 11 - Sector A,  Askari 11, Lahore",39500000,3,4,2250
Lahore,"DHA 9 Town - Block A,  DHA 9 Town, Lahore",26500000,3,4,1125
Lahore,"Bahria Town - Usman Block,  Bahria Town - Sector B, Lahore",24000000,4,5,1800
Lahore,"New Lahore City,  Lahore, Lahore",14500000,4,3,1125
Lahore,"Bahria Town - Sector E,  Bahria Town, Lahore",7000000,1,1,608
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",68500000,4,4,3825
Lahore,"DHA Phase 6,  DHA Defence, Lahore",86000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",87500000,5,6,4500
Lahore,"DHA Phase 5,  DHA Defence, Lahore",98000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",95000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",92500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",103000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",95000000,5,6,4500
Lahore,"DHA Phase 7 - Block X,  DHA Phase 7, Lahore",62700000,5,6,4500
Lahore,"DHA Phase 6 - Block L,  DHA Phase 6, Lahore",76000000,5,6,5850
Lahore,"DHA Phase 6,  DHA Defence, Lahore",230000000,6,6,9000
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",29000000,6,6,2250
Lahore,"UET Housing Society - Block A,  UET Housing Society, Lahore",31000000,5,6,2250
Lahore,"Bahria Orchard Phase 1 - Eastern,  Bahria Orchard Phase 1, Lahore",18200000,3,3,1192
Lahore,"DHA Phase 6,  DHA Defence, Lahore",350000000,5,6,9000
Lahore,"DHA Phase 6,  DHA Defence, Lahore",310000000,5,6,9000
Lahore,"Bahria Town - Jinnah Block,  Bahria Town - Sector E, Lahore",17500000,3,5,1125
Lahore,"Bahria Town - Sector E,  Bahria Town, Lahore",6500000,1,1,540
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",35500000,5,5,2250
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",36000000,5,5,2250
Lahore,"Bahria Town - Sector E,  Bahria Town, Lahore",6200000,0,1,450
Lahore,"Bahria Town - Block AA,  Bahria Town - Sector D, Lahore",18600000,3,4,1125
Lahore,"Valencia Housing Society,  Lahore, Lahore",60000000,5,6,4500
Lahore,"Paragon City,  Lahore, Lahore",47500000,5,6,2250
Lahore,"DHA Phase 6 - Block L,  DHA Phase 6, Lahore",97000000,5,6,4500
Lahore,"DHA Phase 3 - Block Z,  DHA Phase 3, Lahore",200000000,7,8,18000
Lahore,"DHA Phase 8,  DHA Defence, Lahore",75000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",22500000,3,4,1125
Lahore,"DHA Phase 6,  DHA Defence, Lahore",87000000,5,6,4500
Lahore,"Bahria Town - Gulbahar Block,  Bahria Town - Sector C, Lahore",27000000,5,6,2430
Lahore,"Shadab Garden,  Lahore, Lahore",16500000,5,6,1125
Lahore,"Bahria Town - Ghouri Block,  Bahria Town - Sector B, Lahore",78000000,5,6,4500
Lahore,"DHA Phase 4,  DHA Defence, Lahore",77500000,6,7,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",67500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",73500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",74000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",58500000,4,5,2250
Lahore,"DHA Phase 5,  DHA Defence, Lahore",280000000,5,6,9000
Lahore,"Zaitoon City,  Lahore, Lahore",8750000,0,0,675
Lahore,"State Life Phase 1 - Block G,  State Life Housing Phase 1, Lahore",36000000,5,7,2250
Lahore,"DHA Phase 7,  DHA Defence, Lahore",67500000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",59500000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",61500000,5,6,4500
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",37000000,5,5,2250
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",36500000,5,5,2250
Lahore,"Paragon City - Imperial 1 Block,  Paragon City, Lahore",45000000,4,5,2250
Lahore,"Paragon City - Orchard 1 Block,  Paragon City, Lahore",47500000,5,6,2250
Lahore,"Paragon City - Imperial Block,  Paragon City, Lahore",150000000,6,7,9000
Lahore,"Paragon City - Imperial Block,  Paragon City, Lahore",27000000,4,5,1800
Lahore,"Paragon City,  Lahore, Lahore",45000000,4,5,2250
Lahore,"Askari 11 - Sector B Apartments,  Askari 11, Lahore",23000000,3,4,2250
Lahore,"DHA Phase 3 - Block Z,  DHA Phase 3, Lahore",160000000,5,5,9000
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",37500000,5,6,2250
Lahore,"DHA Phase 1 - Block N,  DHA Phase 1, Lahore",65000000,4,5,4500
Lahore,"Askari 11 - Sector B Apartments,  Askari 11, Lahore",25500000,3,4,2250
Lahore,"Askari 11 - Sector B Apartments,  Askari 11, Lahore",26000000,4,3,2250
Lahore,"Allama Iqbal Town,  Lahore, Lahore",55000000,5,6,2250
Lahore,"Askari 11 - Sector B Apartments,  Askari 11, Lahore",25800000,3,3,2250
Lahore,"DHA Phase 6 - Block D,  DHA Phase 6, Lahore",76600000,5,6,4500
Lahore,"Gulberg,  Lahore, Lahore",16200000,0,1,652
Lahore,"Central Park - Block A1,  Central Park Housing Scheme, Lahore",13500000,3,4,1125
Lahore,"Bedian Road,  Lahore, Lahore",6500000,1,1,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",62500000,5,6,4500
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",17500000,3,4,1125
Lahore,"DHA Phase 6 - Block E,  DHA Phase 6, Lahore",109000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",72500000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",64900000,5,6,4500
Lahore,"Park View City - Jade Extension Block,  Park View City, Lahore",20000000,4,4,1125
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",50000000,5,5,4500
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",52000000,5,5,4500
Lahore,"DHA Phase 8 - Ex Air Avenue,  DHA Phase 8, Lahore",52500000,4,5,2250
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",32500000,5,6,2250
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",30000000,5,6,2250
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",35500000,5,6,2250
Lahore,"PIA Housing Scheme,  Lahore, Lahore",55000000,5,6,3375
Lahore,"DHA 11 Rahbar Phase 2 - Block H,  DHA 11 Rahbar Phase 2, Lahore",23000000,3,4,1125
Lahore,"Askari 10 - Sector B,  Askari 10, Lahore",42500000,4,5,2250
Lahore,"Bedian Road,  Lahore, Lahore",27000000,4,5,2250
Lahore,"Bedian Road,  Lahore, Lahore",6500000,1,1,4500
Lahore,"Bedian Road,  Lahore, Lahore",13000000,4,4,1170
Lahore,"Lake City - Sector M-7B,  Lake City, Lahore",23500000,4,5,1125
Lahore,"Askari 11 - Sector B Apartments,  Askari 11, Lahore",25500000,3,3,2250
Lahore,"Bedian Road,  Lahore, Lahore",52000000,1,2,36000
Lahore,"DHA Phase 5,  DHA Defence, Lahore",39000000,6,7,2250
Lahore,"DHA Phase 7 - Block Y,  DHA Phase 7, Lahore",62900000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",65000000,5,6,4500
Lahore,"PGECHS Phase 2,  Punjab Govt Employees Society, Lahore",53000000,8,6,4500
Lahore,"Military Accounts Housing Society,  Lahore, Lahore",29000000,6,6,1800
Lahore,"Bahria Town - Sector C,  Bahria Town, Lahore",36500000,5,7,2250
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",41000000,9,6,4500
Lahore,"DHA 9 Town,  DHA Defence, Lahore",20500000,3,4,1125
Lahore,"DHA Phase 5,  DHA Defence, Lahore",100000000,5,6,4500
Lahore,"DHA Phase 4,  DHA Defence, Lahore",50000000,4,5,2250
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",55000000,5,5,4500
Lahore,"Architects Engineers Housing Society,  Lahore, Lahore",56000000,5,5,4500
Lahore,"PIA Housing Scheme,  Lahore, Lahore",52500000,5,6,3375
Lahore,"DHA Phase 7 - Block W,  DHA Phase 7, Lahore",60000000,5,6,4500
Lahore,"Raiwind Road,  Lahore, Lahore",7480000,1,1,450
Lahore,"Shah Jamal,  Lahore, Lahore",25200000,1,1,1125
Lahore,"Beach Resort,  Raiwind Road, Lahore",7480000,1,1,450
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",23000000,3,4,1125
Lahore,"Bahria Town - Gulbahar Block,  Bahria Town - Sector C, Lahore",48000000,5,6,3600
Lahore,"Bahria Town - Gardenia Block,  Bahria Town - Sector C, Lahore",19000000,3,4,1125
Lahore,"Bahria Town - Chambelli Block,  Bahria Town - Sector C, Lahore",32000000,5,6,2250
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",23000000,3,4,1125
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",17500000,3,4,1125
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",23000000,3,4,1125
Lahore,"Valencia Housing Society,  Lahore, Lahore",42500000,6,6,2250
Lahore,"DHA Phase 4,  DHA Defence, Lahore",99000000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",42000000,4,5,2250
Lahore,"DHA Phase 6,  DHA Defence, Lahore",73500000,5,6,4500
Lahore,"Lake City - Sector M-2,  Lake City, Lahore",58000000,6,7,4500
Lahore,"State Life Housing Phase 1,  State Life Housing Society, Lahore",23500000,4,5,1350
Lahore,"DHA Phase 3,  DHA Defence, Lahore",66500000,5,6,4500
Lahore,"Al-Kabir Town - Phase 2,  Al-Kabir Town, Lahore",12500000,3,4,675
Lahore,"DHA Phase 7,  DHA Defence, Lahore",59500000,5,6,4500
Lahore,"Bahria Town - Tulip Block,  Bahria Town - Sector C, Lahore",57500000,4,5,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",73000000,5,6,4500
Lahore,"Johar Town,  Lahore, Lahore",20500000,5,5,1125
Lahore,"DHA Phase 5,  DHA Defence, Lahore",65000000,5,6,2250
Lahore,"Nasheman-e-Iqbal Phase 1,  Nasheman-e-Iqbal, Lahore",32500000,5,6,2250
Lahore,"UET Housing Society,  Lahore, Lahore",28500000,5,6,2250
Lahore,"DHA 11 Rahbar,  Lahore, Lahore",26000000,4,4,1800
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",17500000,5,5,1125
Lahore,"DHA 11 Rahbar,  Lahore, Lahore",17000000,3,4,1125
Lahore,"DHA Phase 6,  DHA Defence, Lahore",109000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",109000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",95000000,6,7,4500
Lahore,"DHA Phase 8 - Ex Air Avenue,  DHA Phase 8, Lahore",72000000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",120000000,5,6,4500
Lahore,"DHA Phase 4,  DHA Defence, Lahore",82500000,5,6,4500
Lahore,"Model Town,  Lahore, Lahore",57500000,6,7,2250
Lahore,"Bedian Road,  Lahore, Lahore",13000000,1,1,9000
Lahore,"State Life Phase 1 - Block A,  State Life Housing Phase 1, Lahore",16000000,5,3,1125
Lahore,"Bedian Road,  Lahore, Lahore",9500000,3,4,675
Lahore,"Johar Town Phase 2 - Block R1,  Johar Town Phase 2, Lahore",20000000,4,5,788
Lahore,"Military Accounts Society - Block D,  Military Accounts Housing Society, Lahore",25000000,5,6,2250
Lahore,"Formanites Housing Scheme,  Lahore, Lahore",37500000,6,6,2250
Lahore,"DHA Phase 7,  DHA Defence, Lahore",58500000,5,6,4500
Lahore,"Faisal Town - Block C,  Faisal Town, Lahore",40000000,4,4,2250
Lahore,"DHA Phase 6,  DHA Defence, Lahore",72500000,5,6,4500
Lahore,"Model Town,  Lahore, Lahore",55000000,7,6,4500
Lahore,"Fazaia Housing Scheme Phase 1 - Block G,  Fazaia Housing Scheme Phase 1, Lahore",33500000,4,5,2250
Lahore,"DHA Phase 6,  DHA Defence, Lahore",92000000,5,6,4500
Lahore,"DHA Phase 5,  DHA Defence, Lahore",58000000,4,5,2250
Lahore,"Lake City - Sector M-5,  Lake City, Lahore",37000000,5,6,2250
Lahore,"OLC - Block B,  Overseas Low Cost, Lahore",15000000,3,4,1125
Lahore,"Low Cost - Block C,  Low Cost Sector, Lahore",21800000,3,5,1800
Lahore,"Low Cost - Block C,  Low Cost Sector, Lahore",23000000,5,6,1800
Lahore,"DHA 9 Town,  DHA Defence, Lahore",18500000,3,4,1125
Lahore,"DHA 9 Town - Block B,  DHA 9 Town, Lahore",26000000,3,4,1125
Lahore,"DHA Phase 1,  DHA Defence, Lahore",50000000,4,5,2250
Lahore,"DHA Phase 8,  DHA Defence, Lahore",58000000,0,0,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",69000000,5,6,4500
Lahore,"State Life Housing Society,  Lahore, Lahore",56000000,5,6,4500
Lahore,"Gulshan-e-Lahore,  Lahore, Lahore",19500000,5,6,1125
Lahore,"Nasheman-e-Iqbal Phase 2,  Nasheman-e-Iqbal, Lahore",29500000,5,6,2250
Lahore,"Askari 11,  Askari, Lahore",28500000,3,4,2250
Lahore,"DHA Phase 5,  DHA Defence, Lahore",39000000,6,7,2250
Lahore,"DHA Phase 7,  DHA Defence, Lahore",59000000,5,6,4500
Lahore,"Gulberg 2,  Gulberg, Lahore",34800000,3,3,1508
Lahore,"Bahria Town - Umar Block,  Bahria Town - Sector B, Lahore",17500000,3,4,1125
Lahore,"DHA Phase 6,  DHA Defence, Lahore",80000000,5,6,4500
Lahore,"Bahria Town - Block BB,  Bahria Town - Sector D, Lahore",18500000,3,4,1125
Lahore,"Johar Town Phase 2,  Johar Town, Lahore",46000000,5,6,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",67500000,5,6,4500
Lahore,"DHA Phase 6 - Block C,  DHA Phase 6, Lahore",99000000,6,7,4500
Lahore,"DHA Phase 7,  DHA Defence, Lahore",66500000,5,6,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",130000000,6,7,4500
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",85000000,5,6,3825
Lahore,"AWT Phase 2 - Block C,  AWT Phase 2, Lahore",8500000,3,3,675
Lahore,"DHA 9 Town,  DHA Defence, Lahore",17700000,3,5,1125
Lahore,"DHA 9 Town,  DHA Defence, Lahore",20000000,3,5,1125
Lahore,"DHA Phase 8,  DHA Defence, Lahore",48500000,4,5,2250
Lahore,"DHA Phase 7,  DHA Defence, Lahore",77500000,5,6,4500
Lahore,"Askari 11,  Askari, Lahore",29000000,3,4,2250
Lahore,"Bedian Road,  Lahore, Lahore",6500000,1,1,4500
Lahore,"Bedian Road,  Lahore, Lahore",52000000,2,2,36000
Lahore,"DHA Phase 3 - Block X,  DHA Phase 3, Lahore",68000000,6,7,4500
Lahore,"DHA Phase 5,  DHA Defence, Lahore",87000000,7,8,6300
Lahore,"DHA Phase 4,  DHA Defence, Lahore",50000000,8,9,4500
Lahore,"DHA Phase 6,  DHA Defence, Lahore",28500000,3,4,1125
Lahore,"State Life Housing Society,  Lahore, Lahore",135000000,6,7,9000
Lahore,"Lake City - Sector M-1,  Lake City, Lahore",90000000,5,8,4500
Lahore,"Canal Garden - Tip Sector,  Canal Garden, Lahore",13500000,3,4,1125
Lahore,"SJ Garden,  Bedian Road, Lahore",11000000,3,4,1125
Lahore,"Nespak Scheme Phase 1,  College Road, Lahore",210000000,7,8,13500
Lahore,"Askari 10 - Sector F,  Askari 10, Lahore",50000000,4,5,2700
Lahore,"DHA 9 Town - Block A,  DHA 9 Town, Lahore",24000000,3,4,1125
Lahore,"DHA 9 Town - Block A,  DHA 9 Town, Lahore",24000000,3,5,1125
Lahore,"DHA Phase 6,  DHA Defence, Lahore",72500000,5,6,4500
Lahore,"Wapda Town,  Lahore, Lahore",65000000,7,6,4500
Lahore,"DHA 9 Town,  DHA Defence, Lahore",17900000,3,4,1125
Lahore,"DHA 11 Rahbar Phase 2 Extension - Block P,  DHA 11 Rahbar Phase 2 Extension, Lahore",21000000,3,4,1125
Lahore,"DHA Phase 6 - Block F,  DHA Phase 6, Lahore",350000000,6,7,12150
Lahore,"DHA Phase 6,  DHA Defence, Lahore",101500000,5,6,4500
